EntryID,Location,SKU_Code,BatchNo,ExpiryDate,UnitType,QtyPerCtn,TotalQty,Comments,DateAdded,LastUpdated
111443,F-5-5,FBN60,EE,11/2022,PCS,264,948,,12/10/2025,
111444,F-5-5,FBN79,GU,03/2023,PCS,96,96,,12/10/2025,
111445,F-5-5,GOFC100,109200,11/2022,PCS,84,19,,12/10/2025,
111446,F-5-5,NS03AA,1441147003,11/2022,PCS,15,22,,12/10/2025,
111447,F-5-5,RBNE33,2C8,04/2023,PCS,120,600,,12/10/2025,
111448,F-5-5,TBN2134HC,21,09/2027,PCS,255,226,,12/10/2025,
111449,F-5-6,NB016-16,22510319002,10/2024,PCS,14,770,,12/10/2025,
111450,F-6-2,GD1907,DG,07/2022,PCS,44,616,,12/10/2025,
111451,F-6-3,CAA001,11,06/2022,PCS,48,1,ON HOLD,12/10/2025,
111452,F-6-3,CAA001,BB,09/2022,PCS,48,2,ON HOLD,12/10/2025,
111453,F-6-3,CAA004,BB,04/2022,PCS,144,114,ON HOLD,12/10/2025,
111454,F-6-3,GOFC100,109200,11/2022,PCS,84,4,ON HOLD,12/10/2025,
111455,F-6-3,HOLDCAA002,ZS,05/2022,PCS,144,156,ON HOLD,12/10/2025,
111456,F-6-3,TMH33PF,27404417033,04/2022,PCS,,"1,365",ON HOLD,12/10/2025,
111457,F-6-4,BN304,9J21,10/2021,PCS,48,657,ON HOLD,12/10/2025,
111458,F-6-4,NMH29SW,GG,09/2021,PCS,91,91,ON HOLD,12/10/2025,
111459,F-6-4,RC301,09201620001,01/2022,PCS,60,6,,12/10/2025,
111460,F-6-4,RC301,10005819001,05/2021,PCS,60,29,,12/10/2025,
111461,F-6-4,RC301,10005819001,09/2021,PCS,56,56,ON HOLD,12/10/2025,
111462,F-6-4,RC301,23409419001,09/2025,PCS,60,14,,12/10/2025,
111463,F-6-4,TBN1930FM,9H7,08/2021,PCS,44,729,ON HOLD,12/10/2025,
111464,F-6-6,BN91,ZL,01/2027,PCS,12,"12,336",,12/10/2025,
111465,F-7-1,BNBW02TWL,290111118602,11/2023,PCS,6,606,,12/10/2025,
111466,F-7-1,FBNHC13,21201219413,01/2024,PCS,3,120,,12/10/2025,
111467,F-7-2,EXPTBNHC06,1L3,12/2023,PCS,154,"2,831",,12/10/2025,
111468,F-7-3,BN212,PA,03/2024,PCS,6,"1,248",,12/10/2025,
111469,F-7-4,RGD1901,0H1,08/2023,PCS,63,252,,12/10/2025,
111470,F-7-4,RGD1902,15207320302,07/2023,PCS,72,540,,12/10/2025,
111471,F-7-5,BN85,KF/KN,08/2023,PCS,12,"9,432",,12/10/2025,
111472,F-7-6,BN795,GU,03/2023,PCS,44,"1,230",,12/10/2025,
111473,F-8-1,BNHC1906,04603120117,03/2023,PCS,8,960,,12/10/2025,
111474,F-8-2,BNHC2003,30211220434,11/2023,PCS,18,504,,12/10/2025,
111475,F-8-3,BNHC2009,0I3,09/2023,PCS,18,208,,12/10/2025,
111476,F-8-4,BNHC2003,30211220434,11/2023,PCS,18,288,,12/10/2025,
111477,F-8-5,BN85,LI/KN,08/2023,PCS,12,"8,400",,12/10/2025,
111478,F-8-6,TNS2043/V2,29,03/2024,PCS,42,"2,309",,12/10/2025,
111479,F-9-1,BNHC2003,3021220434,11/2023,PCS,18,504,,12/10/2025,
111480,F-9-2,GD1907,NR,11/2023,PCS,44,264,,12/10/2025,
111481,F-9-6,BN91,NF,03/2025,PCS,12,"12,420",,12/10/2025,
111482,G-10-1,TNS2508,16,08/2028,PCS,106,635,,12/10/2025,
111483,G-10-2,TBN325,86,10/2027,PCS,700,"5,754",,12/10/2025,
111484,G-10-3,TBN2216CC,76,10/2025,PCS,255,363,,12/10/2025,
111485,G-10-4,TBNHC2006C,09510224132,10/2027,PCS,16,816,,12/10/2025,
111486,G-10-5,TBNHC2006C,09510224132,10/2027,PCS,16,868,,12/10/2025,
111487,G-10-6,TBNHC2006C,09510224132,10/2027,PCS,16,880,,12/10/2025,
111488,G-11-1,TBNHC2005H,DT,10/2027,PCS,56,"3,307",,12/10/2025,
111489,G-11-2,GD2109,2506242109,01/2025,PCS,15,223,,12/10/2025,
111490,G-11-3,TBNHC2005S,22711024135,11/2027,PCS,16,370,,12/10/2025,
111491,G-11-4,TBN2523,17,08/2028,PCS,106,606,,12/10/2025,
111492,G-11-5,TBNHC2005C,21710024136,10/2027,PCS,16,880,,12/10/2025,
111493,G-1-1,BN91,NF,03/2025,PCS,12,"5,916",,12/10/2025,
111494,G-12-1,TBNHC2005H,DT,10/2027,PCS,56,"2,688",,12/10/2025,
111495,G-12-2,TBN2005HNC,24,03/2026,PCS,300,899,,12/10/2025,
111496,G-12-3,TBNHC2006C,24410024432,10/2027,PCS,16,526,,12/10/2025,
111497,G-12-4,TBNHC2006C,24410024432,10/2027,PCS,16,880,,12/10/2025,
111498,G-12-5,TBNHC2006C,24410024432,10/2027,PCS,16,880,,12/10/2025,
111499,G-12-6,TNS2509,20,08/2028,PCS,106,211,,12/10/2025,
111500,G-1-2,TBN2413LL,68,09/2027,PCS,700,164,,12/10/2025,
111501,G-1-2,TBN2413PP,67,09/2027,PCS,700,127,,12/10/2025,
111502,G-1-2,TBN2413PP,67,12/2151,PCS,700,127,,12/10/2025,
111503,G-1-2,TBN2413RM,KV,09/2027,PCS,700,57,,12/10/2025,
111504,G-1-2,TBN321,JB,04/2027,PCS,700,322,,12/10/2025,
111505,G-1-2,TGC02/v2,18509224107,09/2027,PCS,90,55,,12/10/2025,
111506,G-1-2,TGD2402C,KH,09/2027,PCS,700,427,,12/10/2025,
111507,G-1-2,TGD2406BL,09209624020,09/2027,PCS,70,115,,12/10/2025,
111508,G-1-3,BN08/v4,85,12/2025,PCS,216,696,,12/10/2025,
111509,G-1-3,TBN2406GC,KL,09/2027,PCS,300,"4,176",,12/10/2025,
111510,G-1-4,BN08/v4,85,12/2025,PCS,216,696,,12/10/2025,
111511,G-1-6,BN91,NF,03/2025,PCS,12,"12,420",,12/10/2025,
111512,G-2-1,BN74,ZB,01/2027,PCS,12,"6,216",,12/10/2025,
111513,G-2-2,BN91,NF,03/2025,PCS,12,"6,540",,12/10/2025,
111514,G-2-3,TBN2216VC,4B7,02/2027,PCS,255,312,,12/10/2025,
111515,G-2-3,TBN2216VC,4J2,02/2027,PCS,255,256,,12/10/2025,
111516,G-2-3,TBN2306B,YO,10/2026,PCS,400,500,,12/10/2025,
111517,G-2-3,TBN2306M,YI,10/2026,PCS,400,504,,12/10/2025,
111518,G-2-3,TBN2306VC,YJ,10/2026,PCS,400,626,,12/10/2025,
111519,G-2-3,TGD2402C,KH,09/2027,PCS,700,427,,12/10/2025,
111520,G-2-3,TGD2406BL,09209624020,09/2027,PCS,70,115,,12/10/2025,
111521,G-2-4,TBN2306B,YO,10/2026,PCS,400,500,,12/10/2025,
111522,G-2-4,TBN2306M,YI,10/2026,PCS,400,504,,12/10/2025,
111523,G-2-4,TBN2306VC,YJ,10/2026,PCS,400,626,,12/10/2025,
111524,G-2-6,BN91,ZL,01/2027,PCS,12,"12,420",,12/10/2025,
111525,G-3-1,BN74,VH,07/2026,PCS,12,"3,516",,12/10/2025,
111526,G-3-1,BN74,ZB,01/2027,PCS,12,"5,160",,12/10/2025,
111527,G-3-2,TBN2216VC,4B7,02/2027,PCS,255,312,,12/10/2025,
111528,G-3-2,TBN2216VC,4J2,10/2027,PCS,255,256,,12/10/2025,
111529,G-3-3,BN317X12,05409323121,09/2026,PCS,12,"1,308",,12/10/2025,
111530,G-3-4,BN76,VP,05/2026,PCS,12,"2,964",,12/10/2025,
111531,G-3-5,TRC2302MF,EC,08/2026,PCS,700,511,,12/10/2025,
111532,G-3-5,TRC2311HM,37,09/2026,PCS,255,214,,12/10/2025,
111533,G-3-5,TRC2311LV,PM,09/2026,PCS,255,267,,12/10/2025,
111534,G-3-5,TRC2317CB,58,09/2026,PCS,255,"1,249",,12/10/2025,
111535,G-3-6,BN91,ZL,01/2027,PCS,12,"12,420",,12/10/2025,
111536,G-4-1,BN74,VH,07/2026,PCS,12,"10,908",,12/10/2025,
111537,G-4-2,TBN2216DM,01,11/2027,PCS,255,"2,295",,12/10/2025,
111538,G-4-3,BN73,TF,02/2027,PCS,12,"4,200",,12/10/2025,
111539,G-4-4,BN317X12,05409323121,09/2026,PCS,12,"2,688",,12/10/2025,
111540,G-4-5,BN73,MC,01/2026,PCS,12,"8,436",,12/10/2025,
111541,G-4-6,BN91,ZL,01/2027,PCS,12,"12,420",,12/10/2025,
111542,G-4-6,TGD2501MM,12306525003,06/2028,PCS,90,818,,12/10/2025,
111543,G-5-1,BN74,VH,08/2026,PCS,12,"10,920",,12/10/2025,
111544,G-5-2,BN407X12,2I3,09/2025,PCS,12,"5,760",,12/10/2025,
111545,G-5-3,BN73,NE,03/2026,PCS,12,"3,132",,12/10/2025,
111546,G-5-4,BN317X12,28008123721,08/2026,PCS,12,"2,688",,12/10/2025,
111547,G-5-5,BN317X12,28008123721,08/2026,PCS,12,"2,688",,12/10/2025,
111548,G-5-6,BN74,VH,07/2026,PCS,12,"10,920",,12/10/2025,
111549,G-6-1,BN74,ZB,01/2027,PCS,12,"10,920",,12/10/2025,
111550,G-6-2,BN407X12,2I3,09/2025,PCS,12,"5,760",,12/10/2025,
111551,G-6-3,TBNHC2005C,20608024326,08/2026,PCS,16,252,,12/10/2025,
111552,G-6-4,BN317X12,28008123721,08/2026,PCS,12,"2,688",,12/10/2025,
111553,G-6-5,BN317X12,28008123721,08/2026,PCS,12,"2,688",,12/10/2025,
111554,G-6-6,BN74,SL,01/2026,PCS,12,"10,932",,12/10/2025,
111555,G-7-1,BN74,ZB,01/2027,PCS,12,"2,736",,12/10/2025,
111556,G-7-2,BN407X12,3H3,08/2026,PCS,12,"4,008",,12/10/2025,
111557,G-7-3,TBNHC2014C,14510124234,10/2027,PCS,16,880,,12/10/2025,
111558,G-7-4,TBNHC2014C,14510124234,10/2027,PCS,16,880,,12/10/2025,
111559,G-7-5,TBNHC2014C,14510124234,10/2027,PCS,16,672,,12/10/2025,
111560,G-7-6,BN74,SJ,01/2026,PCS,12,"12,420",,12/10/2025,
111561,G-8-1,TBNHC2004,LEE,12/2026,PCS,36,"1,424",,12/10/2025,
111562,G-8-2,TBNHC2007S,06108121609,08/2025,PCS,16,528,,12/10/2025,
111563,G-8-3,TBNHC2007S,06108121609,08/2025,PCS,16,880,,12/10/2025,
111564,G-8-4,TBNHC2007s,06108121609,08/2025,PCS,16,580,,12/10/2025,
111565,G-8-5,TBNHC2007S,6108121609,08/2025,PCS,16,378,,12/10/2025,
111566,G-8-6,TBNHC2007S,06108121609,08/2025,PCS,16,880,,12/10/2025,
111567,G-9-1,GD2109,2506242109,01/2025,PCS,15,659,,12/10/2025,
111568,G-9-2,TBNHC2006S,21108324431,08/2027,PCS,16,104,,12/10/2025,
111569,G-9-3,TBNHC2006C,24410024432,10/2027,PCS,16,344,,12/10/2025,
111570,G-9-4,TBNHC2006S,15410224231,10/2027,PCS,16,400,,12/10/2025,
111571,G-9-5,TBNHC2006S,15410224231,10/2027,PCS,16,400,,12/10/2025,
111572,G-9-6,TBNHC2006S,15410224231,10/2027,PCS,16,928,,12/10/2025,
111573,H-10-1,NB186,26022018,06/2025,PCS,16,1,,12/10/2025,
111574,H-10-1,RCF16,18,12/2028,PCS,36,54,,12/10/2025,
111575,H-10-1,TBNHC2005H,MM,02/2025,PCS,56,725,,12/10/2025,
111576,H-10-2,TGD2104,19508325004,08/2028,PCS,144,679,,12/10/2025,
111577,H-10-3,TBN2107PC/V2,31,09/2025,PCS,300,368,,12/10/2025,
111578,H-10-3,TBN2107PC,10,09/2026,PCS,300,77,,12/10/2025,
111579,H-10-3,TBN2110N/V2,2F12,06/2025,PCS,242,939,,12/10/2025,
111580,H-10-3,TBN2110VC/V2,2F7,06/2025,PCS,234,630,,12/10/2025,
111581,H-10-4,JS1802,11403022401,03/2024,PCS,24,9,,12/10/2025,
111582,H-10-4,TGC04,0I4,09/2025,PCS,210,907,,12/10/2025,
111583,H-10-4,TNMH35,02202221435,02/2026,PCS,80,880,,12/10/2025,
111584,H-10-5,TRC2112FL/V2,09,08/2025,PCS,255,654,,12/10/2025,
111585,H-10-5,TRC2112FS/V2,35,07/2025,PCS,255,160,,12/10/2025,
111586,H-10-5,TRC2201CC/V1,08,06/2027,PCS,255,613,,12/10/2025,
111587,H-10-5,TRC2201DC/V1,17,07/2025,PCS,255,486,,12/10/2025,
111588,H-10-5,TRC2202EC/V1,06,06/2025,PCS,255,447,,12/10/2025,
111589,H-10-5,TRC2202FS/V1,2F6,06/2025,PCS,216,159,,12/10/2025,
111590,H-10-5,TRC2207MR,33,07/2025,PCS,255,108,,12/10/2025,
111591,H-10-5,TRC2209,25,07/2025,PCS,74,74,,12/10/2025,
111592,H-10-6,BN73,MC,01/2026,PCS,12,"12,360",,12/10/2025,
111593,H-11-1,TBN402W,24101623148,01/2026,PCS,60,20,,12/10/2025,
111594,H-11-1,TBNHC2014S,19205221433,05/2024,PCS,16,36,,12/10/2025,
111595,H-11-1,TNS2213FC,215,09/2025,PCS,336,"4,514",,12/10/2025,
111596,H-11-2,TG62,27705119062,05/2024,PCS,90,550,,12/10/2025,
111597,H-11-2,TPL1901DC,51,09/2024,PCS,272,189,,12/10/2025,
111598,H-11-2,TPL207,1B1,02/2026,PCS,203,315,,12/10/2025,
111599,H-11-3,TBN2121FS/V2,2F7,06/2025,PCS,45,821,,12/10/2025,
111600,H-11-4,TBN1941HL,08807019004,07/2024,PCS,48,11,,12/10/2025,
111601,H-11-4,TRC2107,IF,07/2024,PCS,480,"2,902",,12/10/2025,
111602,H-11-5,MH226,TE,02/2028,PCS,36,8,,12/10/2025,
111603,H-11-5,TBN2125LA/V2,31,07/2025,PCS,25,25,,12/10/2025,
111604,H-11-5,TBN2206FMI/V1,01,06/2025,PCS,255,56,,12/10/2025,
111605,H-11-5,TMH226,TE,02/2028,PCS,300,"2,024",,12/10/2025,
111606,H-11-5,TNS1901NC,52,09/2024,PCS,272,98,,12/10/2025,
111607,H-11-6,BN73,MC,01/2026,PCS,12,"12,420",,12/10/2025,
111608,H-1-1,TBN2507VC,96,07/2028,PCS,700,"3,155",,12/10/2025,
111609,H-1-1,TGD2402M,51,09/2027,PCS,700,"1,456",,12/10/2025,
111610,H-1-1,TGD2403LO,KJ,09/2027,PCS,500,875,,12/10/2025,
111611,H-12-1,TBN2306B,YA,08/2026,PCS,149,149,,12/10/2025,
111612,H-12-1,TBN2306M,YC,08/2026,PCS,400,786,,12/10/2025,
111613,H-12-1,TNS2046,XU,07/2026,PCS,400,12,,12/10/2025,
111614,H-12-2,TBN2314MH,23,08/2026,PCS,700,123,,12/10/2025,
111615,H-12-2,TBN2314MH,EB,08/2026,PCS,700,"1,400",,12/10/2025,
111616,H-12-2,TNS2303LB,ER,08/2026,PCS,,43,,12/10/2025,
111617,H-12-2,TNS2303WG,16410023402,10/2026,PCS,,162,,12/10/2025,
111618,H-12-3,TBN61,YW,11/2026,PCS,400,"3,310",,12/10/2025,
111619,H-12-5,TBNHC05,3E8,05/2026,PCS,150,519,,12/10/2025,
111620,H-12-6,BN73,NE,03/2026,PCS,12,"12,420",,12/10/2025,
111621,H-1-2,TGD2109MM,19,02/2026,PCS,400,"3,514",,12/10/2025,
111622,H-1-2,TGD2507HC,15,08/2028,PCS,255,96,,12/10/2025,
111623,H-1-3,TBN2216CC,95,11/2027,PCS,255,"1,923",,12/10/2025,
111624,H-1-3,TBN2511EC,99,07/2028,PCS,255,687,,12/10/2025,
111625,H-1-3,TGD2507HC,15,08/2028,PCS,255,96,,12/10/2025,
111626,H-14-3,BN342,5C1,03/2028,PCS,144,1,,12/10/2025,
111627,H-14-3,TBN346,26306425107,06/2028,PCS,42,5,,12/10/2025,
111628,H-14-3,TBN353,26406225206,06/2028,PCS,60,8,,12/10/2025,
111629,H-1-4,TBN2507VC,96,07/2028,PCS,700,"3,155",,12/10/2025,
111630,H-1-4,TNS2308HC,53,03/2028,PCS,255,"7,140",,12/10/2025,
111631,H-1-5,TBN74,VH,07/2026,PCS,400,"11,192",,12/10/2025,
111632,H-1-6,BN91,NF,03/2025,PCS,12,"12,420",,12/10/2025,
111633,H-2-1,TBN2216NC,4J3,10/2027,PCS,336,626,,12/10/2025,
111634,H-2-1,TGD2110,11603124110,03/2027,PCS,90,345,,12/10/2025,
111635,H-2-1,TGD2407,NM,07/2028,PCS,700,88,,12/10/2025,
111636,H-2-1,TGD2408,NF,07/2028,PCS,700,31,,12/10/2025,
111637,H-2-1,TGD2504,NU,08/2028,PCS,700,405,,12/10/2025,
111638,H-2-1,TGD2505,NU,08/2028,PCS,700,405,,12/10/2025,
111639,H-2-1,TNS2213LO,4I4,09/2029,PCS,272,215,,12/10/2025,
111640,H-2-2,TBN2322MC,FX,09/2026,PCS,255,306,,12/10/2025,
111641,H-2-2,TRC2312BM,24309323222,09/2025,PCS,195,135,,12/10/2025,
111642,H-2-2,TRC2312BO,3I1,09/2026,PCS,270,22,,12/10/2025,
111643,H-2-3,HOLDRC2306,ZT,03/2027,PCS,369,369,,12/10/2025,
111644,H-2-3,RC2310,44,09/2026,PCS,12,2,,12/10/2025,
111645,H-2-3,RC2310,63,09/2026,PCS,12,6,,12/10/2025,
111646,H-2-3,TBN2216DM,55,09/2027,PCS,255,395,,12/10/2025,
111647,H-2-3,TNS2213LO,4I4,09/2029,PCS,272,185,,12/10/2025,
111648,H-2-3,TRC2310HC,44,09/2026,PCS,106,119,,12/10/2025,
111649,H-2-3,TRC2321HC,41,09/2026,PCS,106,88,,12/10/2025,
111650,H-2-3,TRC2321HC,66,09/2026,PCS,106,245,,12/10/2025,
111651,H-2-4,TBN81(HOLD),IJ,04/2028,PCS,400,"8,136",,12/10/2025,
111652,H-2-4,TNS2304KW,IJ,02/2027,PCS,700,209,,12/10/2025,
111653,H-2-5,TBNHC2007H,62,08/2026,PCS,56,"2,110",,12/10/2025,
111654,H-2-6,GD2303CS,MC,01/2026,PCS,12,"12,420",,12/10/2025,
111655,H-3-1,NS1801,1006221801,11/2024,PCS,6,6,,12/10/2025,
111656,H-3-1,TBNHC2006S,20307320207,07/2025,PCS,14,6,,12/10/2025,
111657,H-3-1,TBNHC2014C,22102622134,02/2025,PCS,16,25,,12/10/2025,
111658,H-3-1,TRC2012/V3,12,08/2025,PCS,144,251,,12/10/2025,
111659,H-3-2,TBN2320LM,22309423104,09/2025,PCS,195,975,,12/10/2025,
111660,H-3-2,TGD2306M,14,08/2026,PCS,700,37,,12/10/2025,
111661,H-3-2,TGD2306O,18,08/2026,PCS,700,739,,12/10/2025,
111662,H-3-3,TBN2322MC,FX,09/2026,PCS,255,306,,12/10/2025,
111663,H-3-3,TNS2307HC,72,10/2026,PCS,255,220,,12/10/2025,
111664,H-3-3,TRC2312BM,24309323222,09/2025,PCS,195,135,,12/10/2025,
111665,H-3-3,TRC2312BO,3l1,09/2026,PCS,270,22,,12/10/2025,
111666,H-3-4,TRC2102GD,2F4,06/2025,PCS,216,149,,12/10/2025,
111667,H-3-4,TRC2106FS,83,08/2024,PCS,255,50,,12/10/2025,
111668,H-3-4,TRC2109/V2,PN,09/2026,PCS,400,"5,285",,12/10/2025,
111669,H-3-5,TBN303,5H1,08/2028,PCS,63,"3,465",,12/10/2025,
111670,H-3-6,BN76,VP,05/2026,PCS,12,"5,244",,12/10/2025,
111671,H-4-1,BN2321,43,09/2026,PCS,12,13,,12/10/2025,
111672,H-4-1,GD2303CS,1109232303,07/2026,PCS,6,6,,12/10/2025,
111673,H-4-1,NS2309,2111232309,07/2026,PCS,12,4,,12/10/2025,
111674,H-4-1,TBN2320EM,YD,09/2026,PCS,800,216,,12/10/2025,
111675,H-4-1,TBN2320HC,47,09/2026,PCS,255,44,,12/10/2025,
111676,H-4-1,TBN2320LB,FH,09/2026,PCS,700,762,,12/10/2025,
111677,H-4-1,TBN28,04,12/2025,PCS,290,290,,12/10/2025,
111678,H-4-2,RC2310,44,09/2026,PCS,12,2,,12/10/2025,
111679,H-4-2,RC2310,63,09/2026,PCS,12,6,"ON HOLD, NO LABEL",12/10/2025,
111680,H-4-2,TRC2310HC,44,09/2026,PCS,119,119,,12/10/2025,
111681,H-4-2,TRC2310HC,63,09/2026,PCS,106,21,,12/10/2025,
111682,H-4-2,TRC2313HC,44,09/2026,PCS,106,37,,12/10/2025,
111683,H-4-2,TRC2321HC,41,09/2026,PCS,106,88,,12/10/2025,
111684,H-4-2,TRC2321HC,66,09/2026,PCS,106,245,,12/10/2025,
111685,H-4-3,TNS2304KW,NP,08/2028,PCS,700,"3,114",,12/10/2025,
111686,H-4-3,TNS2504VE,MX,06/2028,PCS,700,"2,806",,12/10/2025,
111687,H-4-4,TBN73,ZM,01/2028,PCS,400,"3,200",,12/10/2025,
111688,H-4-5,RC2306,ZT,03/2027,PCS,36,369,ON HOLD,12/10/2025,
111689,H-4-5,TBN2216DM,55,09/2027,PCS,255,395,,12/10/2025,
111690,H-4-5,TBN2216NC,4I6,09/2027,PCS,336,"5,854",,12/10/2025,
111691,H-4-6,BN73,NE,05/2026,PCS,12,"12,396",,12/10/2025,
111692,H-5-1,HOLDTBN318,89,10/2027,PCS,700,"1,545",ON HOLD- Waiting for UBN318S/V3,12/10/2025,
111693,H-5-1,HOLDTBN318,91,11/2027,PCS,700,"6,711",ON HOLD- Waiting for UBN318S/V3,12/10/2025,
111694,H-5-1,HOLDTBN318,IN,03/2027,PCS,700,67,ON HOLD- Waiting for UBN318S/V3,12/10/2025,
111695,H-5-2,TBN2511M,01,07/2025,PCS,196,"1,092",,12/10/2025,
111696,H-5-3,TRC2316FB,40,09/2026,PCS,255,881,,12/10/2025,
111697,H-5-3,TRC2316FL,61,09/2028,PCS,255,687,,12/10/2025,
111698,H-5-3,TRC2316FS,GF,09/2026,PCS,255,319,,12/10/2025,
111699,H-5-4,TBN2216NC,4J3,10/2027,PCS,336,626,,12/10/2025,
111700,H-5-5,TBN2406FS,56,09/2027,PCS,300,"4,200",,12/10/2025,
111701,H-5-6,BN73,NE,03/2026,PCS,12,"12,420",,12/10/2025,
111702,H-5-6,TBN2521BL,12,08/2028,PCS,106,619,,12/10/2025,
111703,H-6-2,BN308,18,07/2027,PCS,36,13,,12/10/2025,
111704,H-6-2,BN308,350,08/2027,PCS,36,72,,12/10/2025,
111705,H-6-2,BN316,10109724018,09/2027,PCS,42,30,,12/10/2025,
111706,H-6-2,TGD2111,2050212,02/2026,PCS,90,106,,12/10/2025,
111707,H-6-2,TGD2111,26208221411,08/2024,PCS,90,11,,12/10/2025,
111708,H-6-2,TNS2304KW,19,07/2027,PCS,700,396,,12/10/2025,
111709,H-6-3,TBN353,14307225306,07/2028,PCS,60,"1,726",,12/10/2025,
111710,H-6-4,TBN2005GFC,23,03/2026,PCS,300,"1,555",,12/10/2025,
111711,H-6-5,TRC2503AO,11,08/2028,PCS,255,357,,12/10/2025,
111712,H-6-5,TRC2503CG,09,08/2028,PCS,255,"1,159",,12/10/2025,
111713,H-6-6,BN73,NE,03/2026,PCS,12,"12,420",,12/10/2025,
111714,H-7-1,TBN11/V3,22,07/2024,PCS,195,195,,12/10/2025,
111715,H-7-1,TBN2012,57,09/2025,PCS,156,64,,12/10/2025,
111716,H-7-1,TBN2106B/V2,OZ,08/2027,PCS,400,"1,850",,12/10/2025,
111717,H-7-1,TBN2106H/V2,PO,09/2025,PCS,400,400,,12/10/2025,
111718,H-7-1,TBN2106S/V2,PU,09/2026,PCS,400,800,,12/10/2025,
111719,H-7-1,TBN47,9L12,12/2024,PCS,239,239,,12/10/2025,
111720,H-7-1,TRC2510HL,14407125308,07/2027,PCS,24,447,,12/10/2025,
111721,H-7-1,TRC2510HW,01607225010,07/2027,PCS,24,8,,12/10/2025,
111722,H-7-2,RC4,015081192C4,08/2024,PCS,125,154,,12/10/2025,
111723,H-7-2,TRC2101MT/V2,2F9,06/2024,PCS,45,83,,12/10/2025,
111724,H-7-2,TRC2102MT/V2,2F3,06/2024,PCS,45,75,,12/10/2025,
111725,H-7-2,TRC2102MT,1H5,07/2023,PCS,40,40,,12/10/2025,
111726,H-7-2,TRC2204FS/V1,2F17,06/2025,PCS,216,109,,12/10/2025,
111727,H-7-2,TRC31,GZ,05/2026,PCS,400,400,,12/10/2025,
111728,H-7-3,BN2318,0910232318,08/2026,PCS,12,18,,12/10/2025,
111729,H-7-3,NS2304,2908232304,08/2026,PCS,12,12,,12/10/2025,
111730,H-7-3,NS2317,2808232317,08/2026,PCS,12,8,,12/10/2025,
111731,H-7-3,RC2301,1010232301,08/2026,PCS,12,3,,12/10/2025,
111732,H-7-3,TGD2109FO,4l3,09/2027,PCS,340,"2,388",,12/10/2025,
111733,H-7-4,TBN2405DC,4H3,08/2027,PCS,336,"1,269",,12/10/2025,
111734,H-7-5,TRC2503VE,02,07/2028,PCS,225,40,,12/10/2025,
111735,H-7-6,BN73,NE,03/2026,PCS,12,"12,420",,12/10/2025,
111736,H-7-6,TBN2512FS,2310752522S,07/2028,PCS,96,482,,12/10/2025,
111737,H-8-1,NT02SW,2710911962A,08/2024,PCS,18,17,,12/10/2025,
111738,H-8-1,RC6,UL,12/2024,PCS,36,370,,12/10/2025,
111739,H-8-1,TNS60,16112119618,12/2024,PCS,90,440,,12/10/2025,
111740,H-8-2,TRC2204FS/v1,2F17,06/2026,PCS,216,432,,12/10/2025,
111741,H-8-2,TRC2207MA,47,07/2025,PCS,255,111,TRC40 - 927u*1,12/10/2025,
111742,H-8-2,TRC31,GZ,05/2026,PCS,400,"1,274",,12/10/2025,
111743,H-8-2,TRC32,GN,05/2026,PCS,400,542,,12/10/2025,
111744,H-8-2,TRC35,BH,09/2025,PCS,300,900,,12/10/2025,
111745,H-8-2,TRC35,GL,05/2025,PCS,36,802,,12/10/2025,
111746,H-8-3,TGC01,18311220301,11/2025,PCS,210,840,,12/10/2025,
111747,H-8-3,TGC03,13210220403,10/2025,PCS,96,328,,12/10/2025,
111748,H-8-3,TNS2044/V2,29303321244,03/2024,PCS,36,12,,12/10/2025,
111749,H-8-3,TNS2109LE,34,09/2025,PCS,700,617,,12/10/2025,
111750,H-8-4,TRC2319BO,3H13,08/2026,PCS,270,564,,12/10/2025,
111751,H-8-4,TRC2320GL,3H15,08/2025,PCS,210,692,,12/10/2025,
111752,H-8-5,TBN2005EFS,55,06/2024,PCS,300,255,,12/10/2025,
111753,H-8-5,TBN2105SM/V2,38,07/2025,PCS,700,700,,12/10/2025,
111754,H-8-5,TBN2107HP,08,09/2024,PCS,300,119,,12/10/2025,
111755,H-8-5,TBN2113,06308321298,08/2024,PCS,125,39,,12/10/2025,
111756,H-8-5,TBN2121GM/V2,2F2,06/2025,PCS,336,318,,12/10/2025,
111757,H-8-5,TBN409,ZV,07/2024,PCS,400,587,,12/10/2025,
111758,H-8-5,TGC01,18311220301,11/2025,PCS,210,35,,12/10/2025,
111759,H-8-6,BN73,NM,04/2026,PCS,12,"11,724",,12/10/2025,
111760,H-8-6,TNS2046,AQ,06/2027,PCS,400,345,,12/10/2025,
111761,H-9-1,TBN2216DM,96,07/2026,PCS,255,190,,12/10/2025,
111762,H-9-1,TBN2216VC,3C8,03/2028,PCS,255,269,,12/10/2025,
111763,H-9-2,TBN2005DFM,96,01/2026,PCS,300,"1,368",,12/10/2025,
111764,H-9-2,TBN2005HNC,97,05/2025,PCS,300,85,,12/10/2025,
111765,H-9-2,TBN2111PM,2G10,07/2025,PCS,336,380,,12/10/2025,
111766,H-9-2,TBN2205FS/V1,2F14,06/2025,PCS,242,452,,12/10/2025,
111767,H-9-2,TBN89,TO,02/2025,PCS,200,523,,12/10/2025,
